event_id,user_id,event_name,ts,session_id,properties
evt_000891,user_0201,signup_completed,2026-05-11T10:05:00Z,s_0201_01,{}
evt_000892,user_0201,onboarding_step_viewed,2026-05-11T10:15:00Z,s_0201_01,"{""step"":1}"
evt_000893,user_0201,feature_used,2026-05-11T10:40:00Z,s_0201_01,"{""feature"":""board""}"
evt_000856,user_0195,signup_started,2026-05-11T11:00:00Z,s_0195_01,{}
evt_000857,user_0195,signup_completed,2026-05-11T11:05:00Z,s_0195_01,{}
evt_000858,user_0195,onboarding_step_viewed,2026-05-11T11:09:00Z,s_0195_01,"{""step"":1}"
evt_000859,user_0195,error_shown,2026-05-11T11:10:00Z,s_0195_01,"{""code"":""onboarding_timeout""}"
evt_000860,user_0195,feature_used,2026-05-11T11:24:00Z,s_0195_01,"{""feature"":""board""}"
evt_000193,user_0046,signup_started,2026-05-11T14:00:00Z,s_0046_01,{}
evt_000194,user_0046,signup_completed,2026-05-11T14:02:00Z,s_0046_01,{}
evt_000195,user_0046,onboarding_step_viewed,2026-05-11T14:13:00Z,s_0046_01,"{""step"":1}"
evt_000196,user_0046,feature_used,2026-05-11T14:29:00Z,s_0046_01,"{""feature"":""board""}"
evt_000197,user_0046,activation_completed,2026-05-11T14:48:00Z,s_0046_01,{}
evt_000401,user_0091,return_visit,2026-05-12T01:00:00Z,s_0091_02,{}
evt_000872,user_0198,signup_started,2026-05-12T08:00:00Z,s_0198_01,{}
evt_000873,user_0198,signup_completed,2026-05-12T08:04:00Z,s_0198_01,{}
evt_000874,user_0198,onboarding_step_viewed,2026-05-12T08:10:00Z,s_0198_01,"{""step"":1}"
evt_000875,user_0198,error_shown,2026-05-12T08:11:00Z,s_0198_01,"{""code"":""onboarding_timeout""}"
evt_000876,user_0198,feature_used,2026-05-12T08:30:00Z,s_0198_01,"{""feature"":""board""}"
evt_000877,user_0198,activation_completed,2026-05-12T08:35:00Z,s_0198_01,{}
evt_000588,user_0137,signup_started,2026-05-12T09:00:00Z,s_0137_01,{}
evt_000589,user_0137,signup_completed,2026-05-12T09:04:00Z,s_0137_01,{}
evt_000590,user_0137,session_abandoned,2026-05-12T09:06:00Z,s_0137_01,{}
evt_000046,user_0011,signup_started,2026-05-12T11:00:00Z,s_0011_01,{}
evt_000273,user_0064,signup_started,2026-05-12T11:00:00Z,s_0064_01,{}
evt_000274,user_0064,signup_completed,2026-05-12T11:01:00Z,s_0064_01,{}
evt_000047,user_0011,session_abandoned,2026-05-12T11:02:00Z,s_0011_01,{}
evt_000275,user_0064,onboarding_step_viewed,2026-05-12T11:06:00Z,s_0064_01,"{""step"":1}"
evt_000276,user_0064,feature_used,2026-05-12T11:13:00Z,s_0064_01,"{""feature"":""board""}"
evt_000277,user_0064,activation_completed,2026-05-12T11:30:00Z,s_0064_01,{}
evt_000139,user_0033,signup_started,2026-05-12T12:00:00Z,s_0033_01,{}
evt_000140,user_0033,signup_completed,2026-05-12T12:05:00Z,s_0033_01,{}
evt_000141,user_0033,onboarding_step_viewed,2026-05-12T12:19:00Z,s_0033_01,"{""step"":1}"
evt_000142,user_0033,feature_used,2026-05-12T12:39:00Z,s_0033_01,"{""feature"":""board""}"
evt_000143,user_0033,activation_completed,2026-05-12T12:44:00Z,s_0033_01,{}
evt_000793,user_0180,signup_started,2026-05-12T15:00:00Z,s_0180_01,{}
evt_000794,user_0180,signup_completed,2026-05-12T15:03:00Z,s_0180_01,{}
evt_000795,user_0180,onboarding_step_viewed,2026-05-12T15:11:00Z,s_0180_01,"{""step"":1}"
evt_000796,user_0180,feature_used,2026-05-12T15:17:00Z,s_0180_01,"{""feature"":""board""}"
evt_000797,user_0180,activation_completed,2026-05-12T15:24:00Z,s_0180_01,{}
evt_000318,user_0073,signup_started,2026-05-12T19:00:00Z,s_0073_01,{}
evt_000319,user_0073,signup_completed,2026-05-12T19:05:00Z,s_0073_01,{}
evt_000320,user_0073,onboarding_step_viewed,2026-05-12T19:08:00Z,s_0073_01,"{""step"":1}"
evt_000321,user_0073,feature_used,2026-05-12T19:28:00Z,s_0073_01,"{""feature"":""board""}"
evt_000624,user_0143,return_visit,2026-05-13T04:00:00Z,s_0143_02,{}
evt_000625,user_0143,feature_used,2026-05-13T04:05:00Z,s_0143_02,"{""feature"":""board""}"
evt_000114,user_0028,signup_started,2026-05-13T08:00:00Z,s_0028_01,{}
evt_000115,user_0028,session_abandoned,2026-05-13T08:03:00Z,s_0028_01,{}
evt_000441,user_0103,signup_started,2026-05-13T13:00:00Z,s_0103_01,{}
evt_000927,user_0210,signup_started,2026-05-13T13:00:00Z,s_0210_01,{}
evt_000928,user_0210,session_abandoned,2026-05-13T13:02:00Z,s_0210_01,{}
evt_000442,user_0103,signup_completed,2026-05-13T13:08:00Z,s_0103_01,{}
evt_000443,user_0103,session_abandoned,2026-05-13T13:10:00Z,s_0103_01,{}
evt_000428,user_0099,signup_started,2026-05-13T14:00:00Z,s_0099_01,{}
evt_000570,user_0133,signup_started,2026-05-13T14:00:00Z,s_0133_01,{}
evt_000429,user_0099,session_abandoned,2026-05-13T14:02:00Z,s_0099_01,{}
evt_000571,user_0133,signup_completed,2026-05-13T14:06:00Z,s_0133_01,{}
evt_000572,user_0133,onboarding_step_viewed,2026-05-13T14:18:00Z,s_0133_01,"{""step"":1}"
evt_000573,user_0133,session_abandoned,2026-05-13T14:21:00Z,s_0133_01,{}
evt_000222,user_0053,signup_started,2026-05-13T15:00:00Z,s_0053_01,{}
evt_000223,user_0053,signup_completed,2026-05-13T15:03:00Z,s_0053_01,{}
evt_000224,user_0053,onboarding_step_viewed,2026-05-13T15:05:00Z,s_0053_01,"{""step"":1}"
evt_000225,user_0053,session_abandoned,2026-05-13T15:08:00Z,s_0053_01,{}
evt_000207,user_0049,signup_started,2026-05-13T16:00:00Z,s_0049_01,{}
evt_000208,user_0049,session_abandoned,2026-05-13T16:03:00Z,s_0049_01,{}
evt_000894,user_0201,return_visit,2026-05-14T00:00:00Z,s_0201_02,{}
evt_000393,user_0090,signup_started,2026-05-14T08:00:00Z,s_0090_01,{}
evt_000394,user_0090,signup_completed,2026-05-14T08:06:00Z,s_0090_01,{}
evt_000395,user_0090,onboarding_step_viewed,2026-05-14T08:15:00Z,s_0090_01,"{""step"":1}"
evt_000396,user_0090,session_abandoned,2026-05-14T08:18:00Z,s_0090_01,{}
evt_000355,user_0080,return_visit,2026-05-14T09:00:00Z,s_0080_02,{}
evt_000356,user_0080,feature_used,2026-05-14T09:05:00Z,s_0080_02,"{""feature"":""board""}"
evt_000550,user_0129,signup_started,2026-05-14T16:00:00Z,s_0129_01,{}
evt_000551,user_0129,signup_completed,2026-05-14T16:02:00Z,s_0129_01,{}
evt_000552,user_0129,onboarding_step_viewed,2026-05-14T16:16:00Z,s_0129_01,"{""step"":1}"
evt_000553,user_0129,feature_used,2026-05-14T16:33:00Z,s_0129_01,"{""feature"":""board""}"
evt_000554,user_0129,activation_completed,2026-05-14T16:36:00Z,s_0129_01,{}
evt_000344,user_0079,signup_started,2026-05-14T17:00:00Z,s_0079_01,{}
evt_000345,user_0079,signup_completed,2026-05-14T17:04:00Z,s_0079_01,{}
evt_000346,user_0079,onboarding_step_viewed,2026-05-14T17:12:00Z,s_0079_01,"{""step"":1}"
evt_000347,user_0079,feature_used,2026-05-14T17:33:00Z,s_0079_01,"{""feature"":""board""}"
evt_000176,user_0042,signup_started,2026-05-14T20:00:00Z,s_0042_01,{}
evt_000177,user_0042,signup_completed,2026-05-14T20:04:00Z,s_0042_01,{}
evt_000178,user_0042,onboarding_step_viewed,2026-05-14T20:18:00Z,s_0042_01,"{""step"":1}"
evt_000179,user_0042,feature_used,2026-05-14T20:22:00Z,s_0042_01,"{""feature"":""board""}"
evt_000326,user_0074,return_visit,2026-05-14T22:00:00Z,s_0074_02,{}
evt_000760,user_0174,signup_started,2026-05-15T08:00:00Z,s_0174_01,{}
evt_000761,user_0174,signup_completed,2026-05-15T08:01:00Z,s_0174_01,{}
evt_000762,user_0174,session_abandoned,2026-05-15T08:03:00Z,s_0174_01,{}
evt_000389,user_0089,signup_started,2026-05-15T09:00:00Z,s_0089_01,{}
evt_000390,user_0089,signup_completed,2026-05-15T09:06:00Z,s_0089_01,{}
evt_000391,user_0089,onboarding_step_viewed,2026-05-15T09:20:00Z,s_0089_01,"{""step"":1}"
evt_000392,user_0089,feature_used,2026-05-15T09:23:00Z,s_0089_01,"{""feature"":""board""}"
evt_000206,user_0048,return_visit,2026-05-15T10:00:00Z,s_0048_02,{}
evt_000687,user_0156,return_visit,2026-05-15T11:00:00Z,s_0156_02,{}
evt_000688,user_0156,billing_viewed,2026-05-15T11:18:00Z,s_0156_02,{}
evt_000467,user_0110,signup_started,2026-05-15T12:00:00Z,s_0110_01,{}
evt_000468,user_0110,signup_completed,2026-05-15T12:07:00Z,s_0110_01,{}
evt_000469,user_0110,session_abandoned,2026-05-15T12:09:00Z,s_0110_01,{}
evt_000266,user_0062,signup_started,2026-05-15T13:00:00Z,s_0062_01,{}
evt_000267,user_0062,signup_completed,2026-05-15T13:07:00Z,s_0062_01,{}
evt_000268,user_0062,onboarding_step_viewed,2026-05-15T13:22:00Z,s_0062_01,"{""step"":1}"
evt_000269,user_0062,session_abandoned,2026-05-15T13:25:00Z,s_0062_01,{}
evt_000823,user_0187,signup_started,2026-05-15T15:00:00Z,s_0187_01,{}
evt_000824,user_0187,signup_completed,2026-05-15T15:06:00Z,s_0187_01,{}
evt_000825,user_0187,onboarding_step_viewed,2026-05-15T15:21:00Z,s_0187_01,"{""step"":1}"
evt_000826,user_0187,feature_used,2026-05-15T15:29:00Z,s_0187_01,"{""feature"":""board""}"
evt_000418,user_0096,signup_started,2026-05-15T16:00:00Z,s_0096_01,{}
evt_000419,user_0096,signup_completed,2026-05-15T16:06:00Z,s_0096_01,{}
evt_000420,user_0096,onboarding_step_viewed,2026-05-15T16:16:00Z,s_0096_01,"{""step"":1}"
evt_000421,user_0096,session_abandoned,2026-05-15T16:19:00Z,s_0096_01,{}
evt_000730,user_0168,signup_started,2026-05-15T17:00:00Z,s_0168_01,{}
evt_000731,user_0168,signup_completed,2026-05-15T17:02:00Z,s_0168_01,{}
evt_000732,user_0168,onboarding_step_viewed,2026-05-15T17:07:00Z,s_0168_01,"{""step"":1}"
evt_000733,user_0168,feature_used,2026-05-15T17:29:00Z,s_0168_01,"{""feature"":""board""}"
evt_000734,user_0168,activation_completed,2026-05-15T17:34:00Z,s_0168_01,{}
evt_000878,user_0198,return_visit,2026-05-15T23:00:00Z,s_0198_02,{}
evt_000879,user_0198,feature_used,2026-05-15T23:05:00Z,s_0198_02,"{""feature"":""board""}"
evt_000861,user_0195,return_visit,2026-05-16T01:00:00Z,s_0195_02,{}
evt_000960,user_0218,return_visit,2026-05-16T03:00:00Z,s_0218_02,{}
evt_000099,user_0024,return_visit,2026-05-16T08:00:00Z,s_0024_02,{}
evt_000270,user_0063,signup_started,2026-05-16T08:00:00Z,s_0063_01,{}
evt_000430,user_0100,signup_started,2026-05-16T08:00:00Z,s_0100_01,{}
evt_000747,user_0171,signup_started,2026-05-16T08:00:00Z,s_0171_01,{}
evt_000866,user_0197,signup_started,2026-05-16T08:00:00Z,s_0197_01,{}
evt_000271,user_0063,signup_completed,2026-05-16T08:01:00Z,s_0063_01,{}
evt_000272,user_0063,session_abandoned,2026-05-16T08:03:00Z,s_0063_01,{}
evt_000431,user_0100,signup_completed,2026-05-16T08:06:00Z,s_0100_01,{}
evt_000748,user_0171,signup_completed,2026-05-16T08:06:00Z,s_0171_01,{}
evt_000867,user_0197,signup_completed,2026-05-16T08:07:00Z,s_0197_01,{}
evt_000432,user_0100,session_abandoned,2026-05-16T08:08:00Z,s_0100_01,{}
evt_000749,user_0171,onboarding_step_viewed,2026-05-16T08:08:00Z,s_0171_01,"{""step"":1}"
evt_000868,user_0197,onboarding_step_viewed,2026-05-16T08:12:00Z,s_0197_01,"{""step"":1}"
evt_000869,user_0197,feature_used,2026-05-16T08:16:00Z,s_0197_01,"{""feature"":""board""}"
evt_000750,user_0171,feature_used,2026-05-16T08:18:00Z,s_0171_01,"{""feature"":""board""}"
evt_000870,user_0197,activation_completed,2026-05-16T08:33:00Z,s_0197_01,{}
evt_000383,user_0088,signup_started,2026-05-16T13:00:00Z,s_0088_01,{}
evt_000384,user_0088,signup_completed,2026-05-16T13:06:00Z,s_0088_01,{}
evt_000385,user_0088,onboarding_step_viewed,2026-05-16T13:21:00Z,s_0088_01,"{""step"":1}"
evt_000386,user_0088,error_shown,2026-05-16T13:22:00Z,s_0088_01,"{""code"":""onboarding_timeout""}"
evt_000387,user_0088,feature_used,2026-05-16T13:39:00Z,s_0088_01,"{""feature"":""board""}"
evt_000388,user_0088,activation_completed,2026-05-16T13:53:00Z,s_0088_01,{}
evt_000312,user_0072,signup_started,2026-05-16T16:00:00Z,s_0072_01,{}
evt_000914,user_0207,signup_started,2026-05-16T16:00:00Z,s_0207_01,{}
evt_000915,user_0207,signup_completed,2026-05-16T16:03:00Z,s_0207_01,{}
evt_000313,user_0072,signup_completed,2026-05-16T16:08:00Z,s_0072_01,{}
evt_000916,user_0207,onboarding_step_viewed,2026-05-16T16:13:00Z,s_0207_01,"{""step"":1}"
evt_000314,user_0072,onboarding_step_viewed,2026-05-16T16:17:00Z,s_0072_01,"{""step"":1}"
evt_000315,user_0072,feature_used,2026-05-16T16:29:00Z,s_0072_01,"{""feature"":""board""}"
evt_000917,user_0207,feature_used,2026-05-16T16:37:00Z,s_0207_01,"{""feature"":""board""}"
evt_000316,user_0072,activation_completed,2026-05-16T16:38:00Z,s_0072_01,{}
evt_000458,user_0107,signup_started,2026-05-16T17:00:00Z,s_0107_01,{}
evt_000459,user_0107,signup_completed,2026-05-16T17:08:00Z,s_0107_01,{}
evt_000460,user_0107,onboarding_step_viewed,2026-05-16T17:17:00Z,s_0107_01,"{""step"":1}"
evt_000461,user_0107,feature_used,2026-05-16T17:34:00Z,s_0107_01,"{""feature"":""board""}"
evt_000728,user_0167,signup_started,2026-05-16T19:00:00Z,s_0167_01,{}
evt_000729,user_0167,session_abandoned,2026-05-16T19:04:00Z,s_0167_01,{}
evt_000070,user_0018,signup_started,2026-05-17T08:00:00Z,s_0018_01,{}
evt_000071,user_0018,signup_completed,2026-05-17T08:08:00Z,s_0018_01,{}
evt_000072,user_0018,onboarding_step_viewed,2026-05-17T08:15:00Z,s_0018_01,"{""step"":1}"
evt_000073,user_0018,session_abandoned,2026-05-17T08:18:00Z,s_0018_01,{}
evt_000063,user_0016,signup_started,2026-05-17T09:00:00Z,s_0016_01,{}
evt_000064,user_0016,session_abandoned,2026-05-17T09:03:00Z,s_0016_01,{}
evt_000241,user_0056,return_visit,2026-05-17T10:00:00Z,s_0056_02,{}
evt_000828,user_0188,signup_started,2026-05-17T10:00:00Z,s_0188_01,{}
evt_000829,user_0188,signup_completed,2026-05-17T10:03:00Z,s_0188_01,{}
evt_000242,user_0056,invite_sent,2026-05-17T10:12:00Z,s_0056_02,{}
evt_000830,user_0188,onboarding_step_viewed,2026-05-17T10:16:00Z,s_0188_01,"{""step"":1}"
evt_000243,user_0056,billing_viewed,2026-05-17T10:18:00Z,s_0056_02,{}
evt_000831,user_0188,session_abandoned,2026-05-17T10:19:00Z,s_0188_01,{}
evt_000348,user_0079,return_visit,2026-05-17T11:00:00Z,s_0079_02,{}
evt_000055,user_0014,signup_started,2026-05-17T12:00:00Z,s_0014_01,{}
evt_000832,user_0189,signup_started,2026-05-17T12:00:00Z,s_0189_01,{}
evt_000056,user_0014,session_abandoned,2026-05-17T12:01:00Z,s_0014_01,{}
evt_000833,user_0189,session_abandoned,2026-05-17T12:03:00Z,s_0189_01,{}
evt_000048,user_0012,signup_started,2026-05-17T15:00:00Z,s_0012_01,{}
evt_000049,user_0012,signup_completed,2026-05-17T15:01:00Z,s_0012_01,{}
evt_000050,user_0012,session_abandoned,2026-05-17T15:03:00Z,s_0012_01,{}
evt_000370,user_0085,signup_started,2026-05-17T16:00:00Z,s_0085_01,{}
evt_000371,user_0085,signup_completed,2026-05-17T16:02:00Z,s_0085_01,{}
evt_000372,user_0085,onboarding_step_viewed,2026-05-17T16:10:00Z,s_0085_01,"{""step"":1}"
evt_000373,user_0085,feature_used,2026-05-17T16:13:00Z,s_0085_01,"{""feature"":""board""}"
evt_000374,user_0085,activation_completed,2026-05-17T16:33:00Z,s_0085_01,{}
evt_000613,user_0142,signup_started,2026-05-17T18:00:00Z,s_0142_01,{}
evt_000669,user_0153,signup_started,2026-05-17T18:00:00Z,s_0153_01,{}
evt_000614,user_0142,signup_completed,2026-05-17T18:04:00Z,s_0142_01,{}
evt_000670,user_0153,signup_completed,2026-05-17T18:04:00Z,s_0153_01,{}
evt_000671,user_0153,onboarding_step_viewed,2026-05-17T18:13:00Z,s_0153_01,"{""step"":1}"
evt_000615,user_0142,onboarding_step_viewed,2026-05-17T18:15:00Z,s_0142_01,"{""step"":1}"
evt_000616,user_0142,error_shown,2026-05-17T18:16:00Z,s_0142_01,"{""code"":""onboarding_timeout""}"
evt_000617,user_0142,feature_used,2026-05-17T18:24:00Z,s_0142_01,"{""feature"":""board""}"
evt_000672,user_0153,feature_used,2026-05-17T18:27:00Z,s_0153_01,"{""feature"":""board""}"
evt_000673,user_0153,activation_completed,2026-05-17T18:38:00Z,s_0153_01,{}
evt_000041,user_0010,return_visit,2026-05-17T19:00:00Z,s_0010_02,{}
evt_000409,user_0093,signup_started,2026-05-17T19:00:00Z,s_0093_01,{}
evt_000410,user_0093,session_abandoned,2026-05-17T19:01:00Z,s_0093_01,{}
evt_000042,user_0010,feature_used,2026-05-17T19:05:00Z,s_0010_02,"{""feature"":""board""}"
evt_000043,user_0010,invite_sent,2026-05-17T19:12:00Z,s_0010_02,{}
evt_000213,user_0050,return_visit,2026-05-17T21:00:00Z,s_0050_02,{}
evt_000798,user_0181,signup_started,2026-05-18T09:00:00Z,s_0181_01,{}
evt_000799,user_0181,signup_completed,2026-05-18T09:05:00Z,s_0181_01,{}
evt_000800,user_0181,onboarding_step_viewed,2026-05-18T09:10:00Z,s_0181_01,"{""step"":1}"
evt_000801,user_0181,feature_used,2026-05-18T09:28:00Z,s_0181_01,"{""feature"":""board""}"
evt_000802,user_0181,activation_completed,2026-05-18T09:34:00Z,s_0181_01,{}
evt_000330,user_0076,signup_started,2026-05-18T12:00:00Z,s_0076_01,{}
evt_000543,user_0128,signup_started,2026-05-18T12:00:00Z,s_0128_01,{}
evt_000544,user_0128,signup_completed,2026-05-18T12:02:00Z,s_0128_01,{}
evt_000331,user_0076,signup_completed,2026-05-18T12:03:00Z,s_0076_01,{}
evt_000545,user_0128,onboarding_step_viewed,2026-05-18T12:04:00Z,s_0128_01,"{""step"":1}"
evt_000546,user_0128,error_shown,2026-05-18T12:05:00Z,s_0128_01,"{""code"":""onboarding_timeout""}"
evt_000547,user_0128,feature_used,2026-05-18T12:14:00Z,s_0128_01,"{""feature"":""board""}"
evt_000332,user_0076,onboarding_step_viewed,2026-05-18T12:17:00Z,s_0076_01,"{""step"":1}"
evt_000333,user_0076,session_abandoned,2026-05-18T12:20:00Z,s_0076_01,{}
evt_000402,user_0092,signup_started,2026-05-18T14:00:00Z,s_0092_01,{}
evt_000403,user_0092,signup_completed,2026-05-18T14:02:00Z,s_0092_01,{}
evt_000404,user_0092,onboarding_step_viewed,2026-05-18T14:05:00Z,s_0092_01,"{""step"":1}"
evt_000405,user_0092,feature_used,2026-05-18T14:30:00Z,s_0092_01,"{""feature"":""board""}"
evt_000406,user_0092,activation_completed,2026-05-18T14:40:00Z,s_0092_01,{}
evt_000578,user_0135,signup_started,2026-05-18T16:00:00Z,s_0135_01,{}
evt_000579,user_0135,signup_completed,2026-05-18T16:02:00Z,s_0135_01,{}
evt_000580,user_0135,onboarding_step_viewed,2026-05-18T16:17:00Z,s_0135_01,"{""step"":1}"
evt_000581,user_0135,session_abandoned,2026-05-18T16:20:00Z,s_0135_01,{}
evt_000231,user_0055,signup_started,2026-05-18T17:00:00Z,s_0055_01,{}
evt_000232,user_0055,signup_completed,2026-05-18T17:08:00Z,s_0055_01,{}
evt_000233,user_0055,onboarding_step_viewed,2026-05-18T17:21:00Z,s_0055_01,"{""step"":1}"
evt_000234,user_0055,feature_used,2026-05-18T17:41:00Z,s_0055_01,"{""feature"":""board""}"
evt_000235,user_0055,activation_completed,2026-05-18T17:48:00Z,s_0055_01,{}
evt_000871,user_0197,return_visit,2026-05-18T18:00:00Z,s_0197_02,{}
evt_000562,user_0131,signup_started,2026-05-18T19:00:00Z,s_0131_01,{}
evt_000935,user_0213,signup_started,2026-05-18T19:00:00Z,s_0213_01,{}
evt_000936,user_0213,signup_completed,2026-05-18T19:02:00Z,s_0213_01,{}
evt_000563,user_0131,signup_completed,2026-05-18T19:05:00Z,s_0131_01,{}
evt_000937,user_0213,onboarding_step_viewed,2026-05-18T19:13:00Z,s_0213_01,"{""step"":1}"
evt_000564,user_0131,onboarding_step_viewed,2026-05-18T19:16:00Z,s_0131_01,"{""step"":1}"
evt_000565,user_0131,session_abandoned,2026-05-18T19:19:00Z,s_0131_01,{}
evt_000938,user_0213,feature_used,2026-05-18T19:32:00Z,s_0213_01,"{""feature"":""board""}"
evt_000939,user_0213,activation_completed,2026-05-18T19:41:00Z,s_0213_01,{}
evt_000078,user_0020,signup_started,2026-05-18T20:00:00Z,s_0020_01,{}
evt_000084,user_0022,signup_started,2026-05-18T20:00:00Z,s_0022_01,{}
evt_000109,user_0026,return_visit,2026-05-18T20:00:00Z,s_0026_02,{}
evt_000085,user_0022,signup_completed,2026-05-18T20:04:00Z,s_0022_01,{}
evt_000079,user_0020,signup_completed,2026-05-18T20:08:00Z,s_0020_01,{}
evt_000080,user_0020,session_abandoned,2026-05-18T20:10:00Z,s_0020_01,{}
evt_000086,user_0022,onboarding_step_viewed,2026-05-18T20:12:00Z,s_0022_01,"{""step"":1}"
evt_000087,user_0022,feature_used,2026-05-18T20:29:00Z,s_0022_01,"{""feature"":""board""}"
evt_000284,user_0067,signup_started,2026-05-19T08:00:00Z,s_0067_01,{}
evt_000790,user_0179,signup_started,2026-05-19T08:00:00Z,s_0179_01,{}
evt_000285,user_0067,session_abandoned,2026-05-19T08:05:00Z,s_0067_01,{}
evt_000791,user_0179,signup_completed,2026-05-19T08:08:00Z,s_0179_01,{}
evt_000792,user_0179,session_abandoned,2026-05-19T08:10:00Z,s_0179_01,{}
evt_000334,user_0077,signup_started,2026-05-19T12:00:00Z,s_0077_01,{}
evt_000335,user_0077,signup_completed,2026-05-19T12:08:00Z,s_0077_01,{}
evt_000336,user_0077,onboarding_step_viewed,2026-05-19T12:10:00Z,s_0077_01,"{""step"":1}"
evt_000337,user_0077,session_abandoned,2026-05-19T12:13:00Z,s_0077_01,{}
evt_000424,user_0098,signup_started,2026-05-19T14:00:00Z,s_0098_01,{}
evt_000626,user_0144,signup_started,2026-05-19T14:00:00Z,s_0144_01,{}
evt_000425,user_0098,signup_completed,2026-05-19T14:07:00Z,s_0098_01,{}
evt_000627,user_0144,signup_completed,2026-05-19T14:07:00Z,s_0144_01,{}
evt_000628,user_0144,onboarding_step_viewed,2026-05-19T14:15:00Z,s_0144_01,"{""step"":1}"
evt_000629,user_0144,error_shown,2026-05-19T14:16:00Z,s_0144_01,"{""code"":""onboarding_timeout""}"
evt_000426,user_0098,onboarding_step_viewed,2026-05-19T14:20:00Z,s_0098_01,"{""step"":1}"
evt_000427,user_0098,session_abandoned,2026-05-19T14:23:00Z,s_0098_01,{}
evt_000630,user_0144,feature_used,2026-05-19T14:37:00Z,s_0144_01,"{""feature"":""board""}"
evt_000631,user_0144,activation_completed,2026-05-19T14:50:00Z,s_0144_01,{}
evt_000129,user_0031,signup_started,2026-05-19T17:00:00Z,s_0031_01,{}
evt_000130,user_0031,signup_completed,2026-05-19T17:02:00Z,s_0031_01,{}
evt_000131,user_0031,onboarding_step_viewed,2026-05-19T17:13:00Z,s_0031_01,"{""step"":1}"
evt_000132,user_0031,feature_used,2026-05-19T17:24:00Z,s_0031_01,"{""feature"":""board""}"
evt_000133,user_0031,activation_completed,2026-05-19T17:36:00Z,s_0031_01,{}
evt_000541,user_0127,return_visit,2026-05-20T06:00:00Z,s_0127_03,{}
evt_000542,user_0127,feature_used,2026-05-20T06:04:00Z,s_0127_03,"{""feature"":""insights""}"
evt_000521,user_0124,return_visit,2026-05-20T08:00:00Z,s_0124_02,{}
evt_000840,user_0192,signup_started,2026-05-20T13:00:00Z,s_0192_01,{}
evt_000841,user_0192,session_abandoned,2026-05-20T13:05:00Z,s_0192_01,{}
evt_000782,user_0178,signup_started,2026-05-20T14:00:00Z,s_0178_01,{}
evt_000783,user_0178,signup_completed,2026-05-20T14:01:00Z,s_0178_01,{}
evt_000784,user_0178,onboarding_step_viewed,2026-05-20T14:13:00Z,s_0178_01,"{""step"":1}"
evt_000785,user_0178,feature_used,2026-05-20T14:37:00Z,s_0178_01,"{""feature"":""board""}"
evt_000786,user_0178,activation_completed,2026-05-20T14:39:00Z,s_0178_01,{}
evt_000918,user_0208,signup_started,2026-05-20T15:00:00Z,s_0208_01,{}
evt_000919,user_0208,signup_completed,2026-05-20T15:04:00Z,s_0208_01,{}
evt_000920,user_0208,onboarding_step_viewed,2026-05-20T15:10:00Z,s_0208_01,"{""step"":1}"
evt_000921,user_0208,session_abandoned,2026-05-20T15:13:00Z,s_0208_01,{}
evt_000260,user_0061,signup_started,2026-05-20T16:00:00Z,s_0061_01,{}
evt_000261,user_0061,signup_completed,2026-05-20T16:07:00Z,s_0061_01,{}
evt_000262,user_0061,onboarding_step_viewed,2026-05-20T16:19:00Z,s_0061_01,"{""step"":1}"
evt_000263,user_0061,error_shown,2026-05-20T16:20:00Z,s_0061_01,"{""code"":""onboarding_timeout""}"
evt_000264,user_0061,feature_used,2026-05-20T16:26:00Z,s_0061_01,"{""feature"":""board""}"
evt_000593,user_0139,signup_started,2026-05-20T18:00:00Z,s_0139_01,{}
evt_000594,user_0139,signup_completed,2026-05-20T18:01:00Z,s_0139_01,{}
evt_000595,user_0139,onboarding_step_viewed,2026-05-20T18:13:00Z,s_0139_01,"{""step"":1}"
evt_000596,user_0139,feature_used,2026-05-20T18:21:00Z,s_0139_01,"{""feature"":""board""}"
evt_000597,user_0139,activation_completed,2026-05-20T18:32:00Z,s_0139_01,{}
evt_000290,user_0069,signup_started,2026-05-20T20:00:00Z,s_0069_01,{}
evt_000291,user_0069,signup_completed,2026-05-20T20:01:00Z,s_0069_01,{}
evt_000292,user_0069,onboarding_step_viewed,2026-05-20T20:09:00Z,s_0069_01,"{""step"":1}"
evt_000293,user_0069,feature_used,2026-05-20T20:32:00Z,s_0069_01,"{""feature"":""board""}"
evt_000294,user_0069,activation_completed,2026-05-20T20:47:00Z,s_0069_01,{}
evt_000001,user_0001,signup_started,2026-05-21T09:00:00Z,s_0001_01,{}
evt_000002,user_0001,signup_completed,2026-05-21T09:05:00Z,s_0001_01,{}
evt_000003,user_0001,onboarding_step_viewed,2026-05-21T09:09:00Z,s_0001_01,"{""step"":1}"
evt_000004,user_0001,session_abandoned,2026-05-21T09:12:00Z,s_0001_01,{}
evt_000663,user_0151,signup_started,2026-05-21T11:00:00Z,s_0151_01,{}
evt_000664,user_0151,signup_completed,2026-05-21T11:08:00Z,s_0151_01,{}
evt_000665,user_0151,onboarding_step_viewed,2026-05-21T11:10:00Z,s_0151_01,"{""step"":1}"
evt_000666,user_0151,session_abandoned,2026-05-21T11:13:00Z,s_0151_01,{}
evt_000529,user_0126,signup_started,2026-05-21T13:00:00Z,s_0126_01,{}
evt_000649,user_0148,signup_started,2026-05-21T13:00:00Z,s_0148_01,{}
