event_id,user_id,event_name,ts,session_id,insert_id,properties,release
evt_001071,u_0334,profile_saved,2026-06-02T21:04:00Z,u_0334_s01,ins_u_0334_003,{},v2.2.0-healthy
evt_001072,u_0334,onboarding_step_viewed,2026-06-02T21:06:00Z,u_0334_s01,ins_u_0334_004,{},v2.2.0-healthy
evt_001073,u_0120,feature_used,2026-06-02T21:11:00Z,u_0120_s01,ins_u_0120_005,"{""feature"": ""board""}",v2.2.0-healthy
evt_001074,u_0351,activation_completed,2026-06-02T21:20:00Z,u_0351_s01,ins_u_0351_005,{},v2.2.0-healthy
evt_001075,u_0677,activation_completed,2026-06-02T21:31:00Z,u_0677_s01,ins_u_0677_006,{},v2.2.0-healthy
evt_001076,u_0334,onboarding_completed,2026-06-02T21:32:00Z,u_0334_s01,ins_u_0334_005,"{""completed_at"": ""2026-06-02T21:37:00Z""}",v2.2.0-healthy
evt_001077,u_0120,onboarding_completed,2026-06-02T21:35:00Z,u_0120_s01,ins_u_0120_006,"{""completed_at"": ""2026-06-02T21:21:00Z""}",v2.2.0-healthy
evt_001078,u_0711,activation_completed,2026-06-02T21:45:00Z,u_0711_s01,ins_u_0711_007,{},v2.2.0-healthy
evt_001079,u_0721,signup_started,2026-06-03T08:01:00Z,u_0721_s01,ins_u_0721_001,{},v2.2.0-healthy
evt_001080,u_0721,signup_completed,2026-06-03T08:04:00Z,u_0721_s01,ins_u_0721_002,{},v2.2.0-healthy
evt_001081,u_0064,signup_started,2026-06-03T08:10:00Z,u_0064_s01,ins_u_0064_001,{},v2.2.0-healthy
evt_001082,u_0190,signup_started,2026-06-03T08:11:00Z,u_0190_s01,ins_u_0190_001,{},v2.2.0-healthy
evt_001083,u_0402,signup_started,2026-06-03T08:12:00Z,u_0402_s01,ins_u_0402_001,{},v2.2.0-healthy
evt_001084,u_0721,profile_saved,2026-06-03T08:14:00Z,u_0721_s01,ins_u_0721_003,{},v2.2.0-healthy
evt_001085,u_0190,signup_completed,2026-06-03T08:15:00Z,u_0190_s01,ins_u_0190_002,{},v2.2.0-healthy
evt_001086,u_0767,signup_started,2026-06-03T08:16:00Z,u_0767_s01,ins_u_0767_001,{},v2.2.0-healthy
evt_001087,u_0402,session_abandoned,2026-06-03T08:17:00Z,u_0402_s01,ins_u_0402_002,{},v2.2.0-healthy
evt_001088,u_0064,session_abandoned,2026-06-03T08:18:00Z,u_0064_s01,ins_u_0064_002,{},v2.2.0-healthy
evt_001089,u_0190,profile_saved,2026-06-03T08:18:00Z,u_0190_s01,ins_u_0190_003,{},v2.2.0-healthy
evt_001090,u_0721,onboarding_step_viewed,2026-06-03T08:19:00Z,u_0721_s01,ins_u_0721_004,{},v2.2.0-healthy
evt_001091,u_0767,signup_completed,2026-06-03T08:19:00Z,u_0767_s01,ins_u_0767_002,{},v2.2.0-healthy
evt_001092,u_0037,signup_started,2026-06-03T08:23:00Z,u_0037_s01,ins_u_0037_001,{},v2.2.0-healthy
evt_001093,u_0537,signup_started,2026-06-03T08:25:00Z,u_0537_s01,ins_u_0537_001,{},v2.2.0-healthy
evt_001094,u_0767,session_abandoned,2026-06-03T08:25:00Z,u_0767_s01,ins_u_0767_003,{},v2.2.0-healthy
evt_001095,u_0037,signup_completed,2026-06-03T08:27:00Z,u_0037_s01,ins_u_0037_002,{},v2.2.0-healthy
evt_001096,u_0555,signup_started,2026-06-03T08:28:00Z,u_0555_s01,ins_u_0555_001,{},v2.2.0-healthy
evt_001097,u_0537,signup_completed,2026-06-03T08:30:00Z,u_0537_s01,ins_u_0537_002,{},v2.2.0-healthy
evt_001098,u_0037,profile_saved,2026-06-03T08:32:00Z,u_0037_s01,ins_u_0037_003,{},v2.2.0-healthy
evt_001099,u_0537,profile_saved,2026-06-03T08:36:00Z,u_0537_s01,ins_u_0537_003,{},v2.2.0-healthy
evt_001100,u_0555,signup_completed,2026-06-03T08:36:00Z,u_0555_s01,ins_u_0555_002,{},v2.2.0-healthy
evt_001101,u_0537,error_shown,2026-06-03T08:37:00Z,u_0537_s01,ins_u_0537_004,"{""code"": ""onboarding_timeout""}",v2.2.0-healthy
evt_001102,u_0721,feature_used,2026-06-03T08:39:00Z,u_0721_s01,ins_u_0721_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001103,u_0439,signup_started,2026-06-03T08:40:00Z,u_0439_s01,ins_u_0439_001,{},v2.2.0-healthy
evt_001104,u_0537,onboarding_step_viewed,2026-06-03T08:41:00Z,u_0537_s01,ins_u_0537_005,{},v2.2.0-healthy
evt_001105,u_0555,session_abandoned,2026-06-03T08:41:00Z,u_0555_s01,ins_u_0555_003,{},v2.2.0-healthy
evt_001106,u_0282,signup_started,2026-06-03T08:45:00Z,u_0282_s01,ins_u_0282_001,{},v2.2.0-healthy
evt_001107,u_0190,onboarding_completed,2026-06-03T08:46:00Z,u_0190_s01,ins_u_0190_004,"{""completed_at"": ""2026-06-03T08:48:00Z""}",v2.2.0-healthy
evt_001108,u_0439,session_abandoned,2026-06-03T08:46:00Z,u_0439_s01,ins_u_0439_002,{},v2.2.0-healthy
evt_001109,u_0282,signup_completed,2026-06-03T08:51:00Z,u_0282_s01,ins_u_0282_002,{},v2.2.0-healthy
evt_001110,u_0733,signup_started,2026-06-03T08:54:00Z,u_0733_s01,ins_u_0733_001,{},v2.2.0-healthy
evt_001111,u_0721,onboarding_completed,2026-06-03T08:55:00Z,u_0721_s01,ins_u_0721_006,"{""completed_at"": ""2026-06-03T08:44:00Z""}",v2.2.0-healthy
evt_001112,u_0577,signup_started,2026-06-03T08:56:00Z,u_0577_s01,ins_u_0577_001,{},v2.2.0-healthy
evt_001113,u_0590,signup_started,2026-06-03T08:57:00Z,u_0590_s01,ins_u_0590_001,{},v2.2.0-healthy
evt_001114,u_0037,onboarding_completed,2026-06-03T08:58:00Z,u_0037_s01,ins_u_0037_004,"{""completed_at"": ""2026-06-03T09:07:00Z""}",v2.2.0-healthy
evt_001115,u_0376,signup_started,2026-06-03T08:58:00Z,u_0376_s01,ins_u_0376_001,{},v2.2.0-healthy
evt_001116,u_0733,signup_completed,2026-06-03T08:58:00Z,u_0733_s01,ins_u_0733_002,{},v2.2.0-healthy
evt_001117,u_0219,signup_started,2026-06-03T09:00:00Z,u_0219_s01,ins_u_0219_001,{},v2.2.0-healthy
evt_001118,u_0282,profile_saved,2026-06-03T09:00:00Z,u_0282_s01,ins_u_0282_003,{},v2.2.0-healthy
evt_001119,u_0577,signup_completed,2026-06-03T09:00:00Z,u_0577_s01,ins_u_0577_002,{},v2.2.0-healthy
evt_001120,u_0590,signup_completed,2026-06-03T09:00:00Z,u_0590_s01,ins_u_0590_002,{},v2.2.0-healthy
evt_001121,u_0219,signup_completed,2026-06-03T09:01:00Z,u_0219_s01,ins_u_0219_002,{},v2.2.0-healthy
evt_001122,u_0733,profile_saved,2026-06-03T09:01:00Z,u_0733_s01,ins_u_0733_003,{},v2.2.0-healthy
evt_001123,u_0503,signup_started,2026-06-03T09:02:00Z,u_0503_s01,ins_u_0503_001,{},v2.2.0-healthy
evt_001124,u_0707,signup_started,2026-06-03T09:02:00Z,u_0707_s01,ins_u_0707_001,{},v2.2.0-healthy
evt_001125,u_0376,signup_completed,2026-06-03T09:04:00Z,u_0376_s01,ins_u_0376_002,{},v2.2.0-healthy
evt_001126,u_0282,onboarding_step_viewed,2026-06-03T09:05:00Z,u_0282_s01,ins_u_0282_004,{},v2.2.0-healthy
evt_001127,u_0590,session_abandoned,2026-06-03T09:05:00Z,u_0590_s01,ins_u_0590_003,{},v2.2.0-healthy
evt_001128,u_0733,onboarding_step_viewed,2026-06-03T09:05:00Z,u_0733_s01,ins_u_0733_004,{},v2.2.0-healthy
evt_001129,u_0503,session_abandoned,2026-06-03T09:06:00Z,u_0503_s01,ins_u_0503_002,{},v2.2.0-healthy
evt_001130,u_0707,signup_completed,2026-06-03T09:06:00Z,u_0707_s01,ins_u_0707_002,{},v2.2.0-healthy
evt_001131,u_0219,profile_saved,2026-06-03T09:07:00Z,u_0219_s01,ins_u_0219_003,{},v2.2.0-healthy
evt_001132,u_0376,profile_saved,2026-06-03T09:07:00Z,u_0376_s01,ins_u_0376_003,{},v2.2.0-healthy
evt_001133,u_0577,session_abandoned,2026-06-03T09:07:00Z,u_0577_s01,ins_u_0577_003,{},v2.2.0-healthy
evt_001134,u_0793,signup_started,2026-06-03T09:07:00Z,u_0793_s01,ins_u_0793_001,{},v2.2.0-healthy
evt_001135,u_0219,error_shown,2026-06-03T09:08:00Z,u_0219_s01,ins_u_0219_004,"{""code"": ""onboarding_timeout""}",v2.2.0-healthy
evt_001136,u_0376,onboarding_step_viewed,2026-06-03T09:09:00Z,u_0376_s01,ins_u_0376_004,{},v2.2.0-healthy
evt_001137,u_0537,onboarding_completed,2026-06-03T09:10:00Z,u_0537_s01,ins_u_0537_006,"{""completed_at"": ""2026-06-03T09:10:00Z""}",v2.2.0-healthy
evt_001138,u_0190,activation_completed,2026-06-03T09:11:00Z,u_0190_s01,ins_u_0190_005,{},v2.2.0-healthy
evt_001139,u_0707,profile_saved,2026-06-03T09:13:00Z,u_0707_s01,ins_u_0707_003,{},v2.2.0-healthy
evt_001140,u_0263,signup_started,2026-06-03T09:15:00Z,u_0263_s01,ins_u_0263_001,{},v2.2.0-healthy
evt_001141,u_0707,onboarding_step_viewed,2026-06-03T09:15:00Z,u_0707_s01,ins_u_0707_004,{},v2.2.0-healthy
evt_001142,u_0793,session_abandoned,2026-06-03T09:15:00Z,u_0793_s01,ins_u_0793_002,{},v2.2.0-healthy
evt_001143,u_0219,feature_used,2026-06-03T09:17:00Z,u_0219_s01,ins_u_0219_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001144,u_0263,signup_completed,2026-06-03T09:18:00Z,u_0263_s01,ins_u_0263_002,{},v2.2.0-healthy
evt_001145,u_0733,feature_used,2026-06-03T09:18:00Z,u_0733_s01,ins_u_0733_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001146,u_0376,feature_used,2026-06-03T09:21:00Z,u_0376_s01,ins_u_0376_005,"{""feature"": ""board""}",v2.2.0-healthy
evt_001147,u_0263,session_abandoned,2026-06-03T09:22:00Z,u_0263_s01,ins_u_0263_003,{},v2.2.0-healthy
evt_001148,u_0227,signup_started,2026-06-03T09:24:00Z,u_0227_s01,ins_u_0227_001,{},v2.2.0-healthy
evt_001149,u_0474,signup_started,2026-06-03T09:28:00Z,u_0474_s01,ins_u_0474_001,{},v2.2.0-healthy
evt_001150,u_0227,signup_completed,2026-06-03T09:31:00Z,u_0227_s01,ins_u_0227_002,{},v2.2.0-healthy
evt_001151,u_0474,signup_completed,2026-06-03T09:35:00Z,u_0474_s01,ins_u_0474_002,{},v2.2.0-healthy
evt_001152,u_0707,feature_used,2026-06-03T09:36:00Z,u_0707_s01,ins_u_0707_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001153,u_0547,signup_started,2026-06-03T09:37:00Z,u_0547_s01,ins_u_0547_001,{},v2.2.0-healthy
evt_001154,u_0227,profile_saved,2026-06-03T09:38:00Z,u_0227_s01,ins_u_0227_003,{},v2.2.0-healthy
evt_001155,u_0474,profile_saved,2026-06-03T09:38:00Z,u_0474_s01,ins_u_0474_003,{},v2.2.0-healthy
evt_001156,u_0547,signup_completed,2026-06-03T09:38:00Z,u_0547_s01,ins_u_0547_002,{},v2.2.0-healthy
evt_001157,u_0578,signup_started,2026-06-03T09:38:00Z,u_0578_s01,ins_u_0578_001,{},v2.2.0-healthy
evt_001158,u_0282,onboarding_completed,2026-06-03T09:39:00Z,u_0282_s01,ins_u_0282_005,"{""completed_at"": ""2026-06-03T09:26:00Z""}",v2.2.0-healthy
evt_001159,u_0474,onboarding_step_viewed,2026-06-03T09:40:00Z,u_0474_s01,ins_u_0474_004,{},v2.2.0-healthy
evt_001160,u_0219,onboarding_completed,2026-06-03T09:42:00Z,u_0219_s01,ins_u_0219_006,"{""completed_at"": ""2026-06-03T09:37:00Z""}",v2.2.0-healthy
evt_001161,u_0008,signup_started,2026-06-03T09:43:00Z,u_0008_s01,ins_u_0008_001,{},v2.2.0-healthy
evt_001162,u_0578,signup_completed,2026-06-03T09:44:00Z,u_0578_s01,ins_u_0578_002,{},v2.2.0-healthy
evt_001163,u_0547,profile_saved,2026-06-03T09:45:00Z,u_0547_s01,ins_u_0547_003,{},v2.2.0-healthy
evt_001164,u_0547,error_shown,2026-06-03T09:46:00Z,u_0547_s01,ins_u_0547_004,"{""code"": ""onboarding_timeout""}",v2.2.0-healthy
evt_001165,u_0008,session_abandoned,2026-06-03T09:48:00Z,u_0008_s01,ins_u_0008_002,{},v2.2.0-healthy
evt_001166,u_0376,onboarding_completed,2026-06-03T09:48:00Z,u_0376_s01,ins_u_0376_006,"{""completed_at"": ""2026-06-03T09:40:00Z""}",v2.2.0-healthy
evt_001167,u_0547,onboarding_step_viewed,2026-06-03T09:51:00Z,u_0547_s01,ins_u_0547_005,{},v2.2.0-healthy
evt_001168,u_0578,profile_saved,2026-06-03T09:54:00Z,u_0578_s01,ins_u_0578_003,{},v2.2.0-healthy
evt_001169,u_0305,signup_started,2026-06-03T09:57:00Z,u_0305_s01,ins_u_0305_001,{},v2.2.0-healthy
evt_001170,u_0578,onboarding_step_viewed,2026-06-03T09:57:00Z,u_0578_s01,ins_u_0578_004,{},v2.2.0-healthy
evt_001171,u_0547,feature_used,2026-06-03T10:00:00Z,u_0547_s01,ins_u_0547_006,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001172,u_0733,activation_completed,2026-06-03T10:00:00Z,u_0733_s01,ins_u_0733_006,{},v2.2.0-healthy
evt_001173,u_0227,feature_used,2026-06-03T10:02:00Z,u_0227_s01,ins_u_0227_004,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001174,u_0474,feature_used,2026-06-03T10:02:00Z,u_0474_s01,ins_u_0474_005,"{""feature"": ""board""}",v2.2.0-healthy
evt_001175,u_0305,signup_completed,2026-06-03T10:05:00Z,u_0305_s01,ins_u_0305_002,{},v2.2.0-healthy
evt_001176,u_0578,feature_used,2026-06-03T10:06:00Z,u_0578_s01,ins_u_0578_005,"{""feature"": ""board""}",v2.2.0-healthy
evt_001177,u_0635,signup_started,2026-06-03T10:07:00Z,u_0635_s01,ins_u_0635_001,{},v2.2.0-healthy
evt_001178,u_0305,profile_saved,2026-06-03T10:09:00Z,u_0305_s01,ins_u_0305_003,{},v2.2.0-healthy
evt_001179,u_0635,signup_completed,2026-06-03T10:12:00Z,u_0635_s01,ins_u_0635_002,{},v2.2.0-healthy
evt_001180,u_0707,activation_completed,2026-06-03T10:12:00Z,u_0707_s01,ins_u_0707_006,{},v2.2.0-healthy
evt_001181,u_0787,signup_started,2026-06-03T10:13:00Z,u_0787_s01,ins_u_0787_001,{},v2.2.0-healthy
evt_001182,u_0305,onboarding_step_viewed,2026-06-03T10:15:00Z,u_0305_s01,ins_u_0305_004,{},v2.2.0-healthy
evt_001183,u_0635,profile_saved,2026-06-03T10:15:00Z,u_0635_s01,ins_u_0635_003,{},v2.2.0-healthy
evt_001184,u_0192,signup_started,2026-06-03T10:19:00Z,u_0192_s01,ins_u_0192_001,{},v2.2.0-healthy
evt_001185,u_0227,onboarding_completed,2026-06-03T10:19:00Z,u_0227_s01,ins_u_0227_005,"{""completed_at"": ""2026-06-03T10:08:00Z""}",v2.2.0-healthy
evt_001186,u_0787,signup_completed,2026-06-03T10:20:00Z,u_0787_s01,ins_u_0787_002,{},v2.2.0-healthy
evt_001187,u_0635,onboarding_step_viewed,2026-06-03T10:21:00Z,u_0635_s01,ins_u_0635_004,{},v2.2.0-healthy
evt_001188,u_0474,onboarding_completed,2026-06-03T10:22:00Z,u_0474_s01,ins_u_0474_006,"{""completed_at"": ""2026-06-03T10:08:00Z""}",v2.2.0-healthy
evt_001189,u_0305,feature_used,2026-06-03T10:24:00Z,u_0305_s01,ins_u_0305_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001190,u_0547,onboarding_completed,2026-06-03T10:24:00Z,u_0547_s01,ins_u_0547_007,"{""completed_at"": ""2026-06-03T10:19:00Z""}",v2.2.0-healthy
evt_001191,u_0192,session_abandoned,2026-06-03T10:26:00Z,u_0192_s01,ins_u_0192_002,{},v2.2.0-healthy
evt_001192,u_0787,session_abandoned,2026-06-03T10:26:00Z,u_0787_s01,ins_u_0787_003,{},v2.2.0-healthy
evt_001193,u_0684,signup_started,2026-06-03T10:27:00Z,u_0684_s01,ins_u_0684_001,{},v2.2.0-healthy
evt_001194,u_0684,signup_completed,2026-06-03T10:28:00Z,u_0684_s01,ins_u_0684_002,{},v2.2.0-healthy
evt_001195,u_0635,feature_used,2026-06-03T10:29:00Z,u_0635_s01,ins_u_0635_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001196,u_0684,profile_saved,2026-06-03T10:33:00Z,u_0684_s01,ins_u_0684_003,{},v2.2.0-healthy
evt_001197,u_0684,onboarding_step_viewed,2026-06-03T10:35:00Z,u_0684_s01,ins_u_0684_004,{},v2.2.0-healthy
evt_001198,u_0736,signup_started,2026-06-03T10:39:00Z,u_0736_s01,ins_u_0736_001,{},v2.2.0-healthy
evt_001199,u_0202,signup_started,2026-06-03T10:42:00Z,u_0202_s01,ins_u_0202_001,{},v2.2.0-healthy
evt_001200,u_0305,onboarding_completed,2026-06-03T10:42:00Z,u_0305_s01,ins_u_0305_006,"{""completed_at"": ""2026-06-03T10:37:00Z""}",v2.2.0-healthy
evt_001201,u_0370,signup_started,2026-06-03T10:43:00Z,u_0370_s01,ins_u_0370_001,{},v2.2.0-healthy
evt_001202,u_0357,signup_started,2026-06-03T10:45:00Z,u_0357_s01,ins_u_0357_001,{},v2.2.0-healthy
evt_001203,u_0684,feature_used,2026-06-03T10:45:00Z,u_0684_s01,ins_u_0684_005,"{""feature"": ""board""}",v2.2.0-healthy
evt_001204,u_0202,signup_completed,2026-06-03T10:46:00Z,u_0202_s01,ins_u_0202_002,{},v2.2.0-healthy
evt_001205,u_0736,signup_completed,2026-06-03T10:46:00Z,u_0736_s01,ins_u_0736_002,{},v2.2.0-healthy
evt_001206,u_0202,profile_saved,2026-06-03T10:48:00Z,u_0202_s01,ins_u_0202_003,{},v2.2.0-healthy
evt_001207,u_0474,activation_completed,2026-06-03T10:49:00Z,u_0474_s01,ins_u_0474_007,{},v2.2.0-healthy
evt_001208,u_0370,signup_completed,2026-06-03T10:51:00Z,u_0370_s01,ins_u_0370_002,{},v2.2.0-healthy
evt_001209,u_0357,signup_completed,2026-06-03T10:53:00Z,u_0357_s01,ins_u_0357_002,{},v2.2.0-healthy
evt_001210,u_0357,profile_saved,2026-06-03T10:55:00Z,u_0357_s01,ins_u_0357_003,{},v2.2.0-healthy
evt_001211,u_0370,profile_saved,2026-06-03T10:55:00Z,u_0370_s01,ins_u_0370_003,{},v2.2.0-healthy
evt_001212,u_0635,onboarding_completed,2026-06-03T10:55:00Z,u_0635_s01,ins_u_0635_006,"{""completed_at"": ""2026-06-03T10:55:00Z""}",v2.2.0-healthy
evt_001213,u_0736,profile_saved,2026-06-03T10:56:00Z,u_0736_s01,ins_u_0736_003,{},v2.2.0-healthy
evt_001214,u_0617,signup_started,2026-06-03T10:58:00Z,u_0617_s01,ins_u_0617_001,{},v2.2.0-healthy
evt_001215,u_0357,onboarding_step_viewed,2026-06-03T11:01:00Z,u_0357_s01,ins_u_0357_004,{},v2.2.0-healthy
evt_001216,u_0617,session_abandoned,2026-06-03T11:01:00Z,u_0617_s01,ins_u_0617_002,{},v2.2.0-healthy
evt_001217,u_0736,onboarding_step_viewed,2026-06-03T11:01:00Z,u_0736_s01,ins_u_0736_004,{},v2.2.0-healthy
evt_001218,u_0357,feature_used,2026-06-03T11:02:00Z,u_0357_s01,ins_u_0357_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001219,u_0305,activation_completed,2026-06-03T11:03:00Z,u_0305_s01,ins_u_0305_007,{},v2.2.0-healthy
evt_001220,u_0605,signup_started,2026-06-03T11:12:00Z,u_0605_s01,ins_u_0605_001,{},v2.2.0-healthy
evt_001221,u_0202,feature_used,2026-06-03T11:13:00Z,u_0202_s01,ins_u_0202_004,"{""feature"": ""board""}",v2.2.0-healthy
evt_001222,u_0345,signup_started,2026-06-03T11:13:00Z,u_0345_s01,ins_u_0345_001,{},v2.2.0-healthy
evt_001223,u_0605,signup_completed,2026-06-03T11:13:00Z,u_0605_s01,ins_u_0605_002,{},v2.2.0-healthy
evt_001224,u_0675,signup_started,2026-06-03T11:15:00Z,u_0675_s01,ins_u_0675_001,{},v2.2.0-healthy
evt_001225,u_0768,signup_started,2026-06-03T11:15:00Z,u_0768_s01,ins_u_0768_001,{},v2.2.0-healthy
evt_001226,u_0345,signup_completed,2026-06-03T11:17:00Z,u_0345_s01,ins_u_0345_002,{},v2.2.0-healthy
evt_001227,u_0495,signup_started,2026-06-03T11:17:00Z,u_0495_s01,ins_u_0495_001,{},v2.2.0-healthy
evt_001228,u_0605,profile_saved,2026-06-03T11:17:00Z,u_0605_s01,ins_u_0605_003,{},v2.2.0-healthy
evt_001229,u_0605,error_shown,2026-06-03T11:18:00Z,u_0605_s01,ins_u_0605_004,"{""code"": ""onboarding_timeout""}",v2.2.0-healthy
evt_001230,u_0675,signup_completed,2026-06-03T11:19:00Z,u_0675_s01,ins_u_0675_002,{},v2.2.0-healthy
evt_001231,u_0605,onboarding_step_viewed,2026-06-03T11:20:00Z,u_0605_s01,ins_u_0605_005,{},v2.2.0-healthy
evt_001232,u_0357,onboarding_completed,2026-06-03T11:21:00Z,u_0357_s01,ins_u_0357_006,"{""completed_at"": ""2026-06-03T11:23:00Z""}",v2.2.0-healthy
evt_001233,u_0768,signup_completed,2026-06-03T11:22:00Z,u_0768_s01,ins_u_0768_002,{},v2.2.0-healthy
evt_001234,u_0437,signup_started,2026-06-03T11:23:00Z,u_0437_s01,ins_u_0437_001,{},v2.2.0-healthy
evt_001235,u_0736,onboarding_completed,2026-06-03T11:23:00Z,u_0736_s01,ins_u_0736_005,"{""completed_at"": ""2026-06-03T11:32:00Z""}",v2.2.0-healthy
evt_001236,u_0495,signup_completed,2026-06-03T11:24:00Z,u_0495_s01,ins_u_0495_002,{},v2.2.0-healthy
evt_001237,u_0437,signup_completed,2026-06-03T11:25:00Z,u_0437_s01,ins_u_0437_002,{},v2.2.0-healthy
evt_001238,u_0675,profile_saved,2026-06-03T11:25:00Z,u_0675_s01,ins_u_0675_003,{},v2.2.0-healthy
evt_001239,u_0345,session_abandoned,2026-06-03T11:26:00Z,u_0345_s01,ins_u_0345_003,{},v2.2.0-healthy
evt_001240,u_0394,signup_started,2026-06-03T11:26:00Z,u_0394_s01,ins_u_0394_001,{},v2.2.0-healthy
evt_001241,u_0675,onboarding_step_viewed,2026-06-03T11:28:00Z,u_0675_s01,ins_u_0675_004,{},v2.2.0-healthy
evt_001242,u_0202,onboarding_completed,2026-06-03T11:29:00Z,u_0202_s01,ins_u_0202_005,"{""completed_at"": ""2026-06-03T11:21:00Z""}",v2.2.0-healthy
evt_001243,u_0437,session_abandoned,2026-06-03T11:29:00Z,u_0437_s01,ins_u_0437_003,{},v2.2.0-healthy
evt_001244,u_0768,profile_saved,2026-06-03T11:29:00Z,u_0768_s01,ins_u_0768_003,{},v2.2.0-healthy
evt_001245,u_0768,error_shown,2026-06-03T11:30:00Z,u_0768_s01,ins_u_0768_004,"{""code"": ""onboarding_timeout""}",v2.2.0-healthy
evt_001246,u_0684,activation_completed,2026-06-03T11:31:00Z,u_0684_s01,ins_u_0684_006,{},v2.2.0-healthy
evt_001247,u_0370,onboarding_completed,2026-06-03T11:32:00Z,u_0370_s01,ins_u_0370_004,"{""completed_at"": ""2026-06-03T11:24:00Z""}",v2.2.0-healthy
evt_001248,u_0394,signup_completed,2026-06-03T11:32:00Z,u_0394_s01,ins_u_0394_002,{},v2.2.0-healthy
evt_001249,u_0495,profile_saved,2026-06-03T11:32:00Z,u_0495_s01,ins_u_0495_003,{},v2.2.0-healthy
evt_001250,u_0768,onboarding_step_viewed,2026-06-03T11:33:00Z,u_0768_s01,ins_u_0768_005,{},v2.2.0-healthy
evt_001251,u_0605,feature_used,2026-06-03T11:34:00Z,u_0605_s01,ins_u_0605_006,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001252,u_0394,session_abandoned,2026-06-03T11:37:00Z,u_0394_s01,ins_u_0394_003,{},v2.2.0-healthy
evt_001253,u_0495,onboarding_step_viewed,2026-06-03T11:38:00Z,u_0495_s01,ins_u_0495_004,{},v2.2.0-healthy
evt_001254,u_0049,signup_started,2026-06-03T11:40:00Z,u_0049_s01,ins_u_0049_001,{},v2.2.0-healthy
evt_001255,u_0077,signup_started,2026-06-03T11:42:00Z,u_0077_s01,ins_u_0077_001,{},v2.2.0-healthy
evt_001256,u_0495,feature_used,2026-06-03T11:42:00Z,u_0495_s01,ins_u_0495_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001257,u_0675,feature_used,2026-06-03T11:42:00Z,u_0675_s01,ins_u_0675_005,"{""feature"": ""insights""}",v2.2.0-healthy
evt_001258,u_0238,signup_started,2026-06-03T11:44:00Z,u_0238_s01,ins_u_0238_001,{},v2.2.0-healthy
evt_001259,u_0443,signup_started,2026-06-03T11:45:00Z,u_0443_s01,ins_u_0443_001,{},v2.2.0-healthy
evt_001260,u_0768,feature_used,2026-06-03T11:46:00Z,u_0768_s01,ins_u_0768_006,"{""feature"": ""board""}",v2.2.0-healthy
evt_001261,u_0443,signup_completed,2026-06-03T11:47:00Z,u_0443_s01,ins_u_0443_002,{},v2.2.0-healthy
evt_001262,u_0049,signup_completed,2026-06-03T11:48:00Z,u_0049_s01,ins_u_0049_002,{},v2.2.0-healthy
evt_001263,u_0077,signup_completed,2026-06-03T11:48:00Z,u_0077_s01,ins_u_0077_002,{},v2.2.0-healthy
evt_001264,u_0238,signup_completed,2026-06-03T11:50:00Z,u_0238_s01,ins_u_0238_002,{},v2.2.0-healthy
evt_001265,u_0723,signup_started,2026-06-03T11:50:00Z,u_0723_s01,ins_u_0723_001,{},v2.2.0-healthy
evt_001266,u_0443,session_abandoned,2026-06-03T11:53:00Z,u_0443_s01,ins_u_0443_003,{},v2.2.0-healthy
evt_001267,u_0723,session_abandoned,2026-06-03T11:53:00Z,u_0723_s01,ins_u_0723_002,{},v2.2.0-healthy
evt_001268,u_0370,activation_completed,2026-06-03T11:54:00Z,u_0370_s01,ins_u_0370_005,{},v2.2.0-healthy
evt_001269,u_0077,profile_saved,2026-06-03T11:55:00Z,u_0077_s01,ins_u_0077_003,{},v2.2.0-healthy
evt_001270,u_0238,session_abandoned,2026-06-03T11:55:00Z,u_0238_s01,ins_u_0238_003,{},v2.2.0-healthy
evt_001271,u_0605,onboarding_completed,2026-06-03T11:56:00Z,u_0605_s01,ins_u_0605_007,"{""completed_at"": ""2026-06-03T11:45:00Z""}",v2.2.0-healthy
evt_001272,u_0049,session_abandoned,2026-06-03T11:57:00Z,u_0049_s01,ins_u_0049_003,{},v2.2.0-healthy
evt_001273,u_0077,onboarding_step_viewed,2026-06-03T12:00:00Z,u_0077_s01,ins_u_0077_004,{},v2.2.0-healthy
evt_001274,u_0788,signup_started,2026-06-03T12:00:00Z,u_0788_s01,ins_u_0788_001,{},v2.2.0-healthy
evt_001275,u_0495,onboarding_completed,2026-06-03T12:03:00Z,u_0495_s01,ins_u_0495_006,"{""completed_at"": ""2026-06-03T12:03:00Z""}",v2.2.0-healthy
evt_001276,u_0675,onboarding_completed,2026-06-03T12:03:00Z,u_0675_s01,ins_u_0675_006,"{""completed_at"": ""2026-06-03T11:57:00Z""}",v2.2.0-healthy
